team_id,team_name,season,effective_field_goal_pct,turnover_ratio,offensive_rebound_rate,assist_turnover_ratio,three_point_rate,free_throw_rate,rebound_rate,defensive_rebound_rate,net_rating_proxy
1610612738,Boston Celtics,2016-17,0.5240893066980024,9.939614970704293,0.21666666666666665,1.894736842105263,0.39247943595769685,0.27262044653349005,0.871369294605809,0.7833333333333333,2.6
1610612751,Brooklyn Nets,2016-17,0.5064553990610329,12.320420537020997,0.20045558086560367,1.2969696969696969,0.37089201877934275,0.2887323943661972,0.9107883817427385,0.7995444191343964,-6.7
1610612766,Charlotte Hornets,2016-17,0.5,8.814151695382916,0.2018348623853211,2.008695652173913,0.33489461358313816,0.2786885245901639,0.9008264462809918,0.7981651376146788,0.2
1610612741,Chicago Bulls,2016-17,0.486796785304248,10.210210210210212,0.2634989200863931,1.661764705882353,0.25602755453501724,0.2583237657864524,0.9605809128630705,0.736501079913607,0.4
1610612739,Cleveland Cavaliers,2016-17,0.5465253239104829,10.41413281440039,0.2128146453089245,1.6569343065693432,0.3992932862190812,0.2744405182567727,0.9010309278350516,0.7871853546910754,3.2
1610612742,Dallas Mavericks,2016-17,0.5048602673147023,9.663797303881761,0.20466321243523317,1.7478991596638656,0.3669501822600243,0.22478736330498178,0.8008298755186721,0.7953367875647668,-2.9
1610612743,Denver Nuggets,2016-17,0.5302166476624858,10.818764064393283,0.25431034482758624,1.6866666666666668,0.32839224629418473,0.2759407069555302,0.962655601659751,0.7456896551724138,0.5
1610612765,Detroit Pistons,2016-17,0.49268018018018017,9.13333128664845,0.24288840262582054,1.7731092436974791,0.2635135135135135,0.21734234234234237,0.9461697722567289,0.7571115973741794,-1.1
1610612744,Golden State Warriors,2016-17,0.563719862227325,10.404656786929502,0.21171171171171171,2.054054054054054,0.35820895522388063,0.25947187141216993,0.921161825726141,0.7882882882882883,11.6
1610612745,Houston Rockets,2016-17,0.5447247706422018,10.850819200919805,0.2454954954954955,1.6688741721854305,0.46215596330275227,0.3038990825688073,0.921161825726141,0.7545045045045046,5.8
1610612754,Indiana Pacers,2016-17,0.5159763313609467,10.572768226533052,0.21428571428571427,1.6304347826086956,0.27218934911242604,0.26153846153846155,0.8677685950413223,0.7857142857142857,-0.2
1610612746,LA Clippers,2016-17,0.5366586538461539,9.989242354387583,0.20930232558139536,1.7307692307692308,0.3293269230769231,0.3125,0.892116182572614,0.7906976744186046,4.3
1610612747,Los Angeles Lakers,2016-17,0.5005720823798626,11.390545846947035,0.2620689655172414,1.375,0.2940503432494279,0.2585812356979405,0.9043659043659044,0.7379310344827587,-6.9
1610612763,Memphis Grizzlies,2016-17,0.49162679425837325,10.070572070946792,0.25233644859813087,1.6511627906976745,0.31698564593301437,0.2799043062200957,0.8824742268041237,0.7476635514018692,0.5
1610612748,Miami Heat,2016-17,0.5122377622377623,10.315309767212712,0.24311926605504586,1.5820895522388059,0.3146853146853147,0.2517482517482518,0.9045643153526971,0.7568807339449541,1.1
1610612749,Milwaukee Bucks,2016-17,0.5274725274725274,10.772876973744959,0.21782178217821785,1.7285714285714284,0.28937728937728935,0.2735042735042735,0.8381742738589211,0.7821782178217822,-0.2
1610612750,Minnesota Timberwolves,2016-17,0.511255924170616,10.546298249314491,0.2688679245283019,1.6928571428571428,0.24881516587677724,0.2867298578199052,0.8778467908902692,0.7311320754716981,-1.1
1610612740,New Orleans Pelicans,2016-17,0.503448275862069,9.734967399178942,0.19679633867276886,1.7674418604651163,0.3080459770114943,0.2563218390804598,0.9010309278350516,0.8032036613272311,-2.1
1610612752,New York Knicks,2016-17,0.49604519774011296,10.413233046657277,0.2654867256637168,1.5683453237410072,0.2790960451977401,0.2384180790960452,0.9338842975206613,0.7345132743362832,-3.7
1610612760,Oklahoma City Thunder,2016-17,0.5,11.131560199477558,0.2618025751072961,1.4,0.2951945080091533,0.2951945080091533,0.9648033126293997,0.7381974248927038,0.8
1610612753,Orlando Magic,2016-17,0.4890804597701149,10.082173504351253,0.22685185185185186,1.6691729323308269,0.3,0.24597701149425286,0.8944099378881989,0.7708333333333333,-6.6
1610612755,Philadelphia 76ers,2016-17,0.5011723329425557,12.326542663123709,0.22897196261682246,1.4251497005988025,0.3493552168815944,0.2579132473622509,0.884297520661157,0.7710280373831776,-5.7
1610612756,Phoenix Suns,2016-17,0.49322033898305084,11.401326699834163,0.2644444444444444,1.2727272727272727,0.25536723163841807,0.29717514124293787,0.9297520661157025,0.7355555555555556,-5.6
1610612757,Portland Trail Blazers,2016-17,0.5191637630662022,10.431895711500976,0.23112128146453087,1.54014598540146,0.32171893147502906,0.27526132404181186,0.8991769547325104,0.7665903890160183,-0.5
1610612758,Sacramento Kings,2016-17,0.5164433617539586,11.27831165219541,0.21167883211678828,1.5410958904109588,0.2911084043848965,0.2838002436053593,0.8474226804123711,0.7858880778588807,-3.9
1610612759,San Antonio Spurs,2016-17,0.5244922341696535,10.261908408638384,0.22779043280182232,1.7761194029850746,0.28076463560334525,0.2628434886499402,0.9089026915113871,0.7722095671981777,7.2
1610612761,Toronto Raptors,2016-17,0.5165876777251185,10.042065977164183,0.2448036951501155,1.4566929133858268,0.28791469194312796,0.29265402843601895,0.8983402489626555,0.7528868360277137,4.2
1610612762,Utah Jazz,2016-17,0.5257861635220126,11.032155488497358,0.2175925925925926,1.4779411764705883,0.3270440251572327,0.2880503144654088,0.8962655601659751,0.7824074074074073,3.9
1610612764,Washington Wizards,2016-17,0.5275862068965517,10.532249451136298,0.24009324009324012,1.6830985915492958,0.2850574712643678,0.2540229885057471,0.8863636363636364,0.7599067599067599,1.8
1610612737,Atlanta Hawks,2017-18,0.512280701754386,11.602838578315415,0.2171837708830549,1.5290322580645161,0.36257309941520466,0.23625730994152047,0.8711018711018711,0.782816229116945,-5.5
1610612738,Boston Celtics,2017-18,0.517626321974148,10.710897573216636,0.21123595505617979,1.6071428571428572,0.3572267920094007,0.24324324324324326,0.9213250517598344,0.7887640449438202,3.6
1610612751,Brooklyn Nets,2017-18,0.5132488479262673,11.20580342661673,0.21846846846846846,1.5592105263157896,0.4112903225806452,0.2603686635944701,0.9173553719008264,0.7837837837837838,-3.7
1610612766,Charlotte Hornets,2017-18,0.5074971164936563,9.557495484647802,0.22197802197802197,1.7007874015748035,0.3137254901960784,0.31141868512110726,0.9439834024896265,0.778021978021978,0.3
1610612741,Chicago Bulls,2017-18,0.49774774774774777,10.38976459761926,0.2147651006711409,1.6785714285714286,0.35022522522522526,0.21621621621621623,0.9235537190082646,0.7829977628635346,-7.0
1610612739,Cleveland Cavaliers,2017-18,0.5471698113207547,10.366850293601308,0.20190023752969122,1.7080291970802919,0.37853773584905664,0.27476415094339623,0.8752598752598753,0.8004750593824228,0.9
1610612742,Dallas Mavericks,2017-18,0.5122235157159487,9.525432129360015,0.19612590799031476,1.8455284552845528,0.38183934807916176,0.2176949941792782,0.855072463768116,0.801452784503632,-3.0
1610612743,Denver Nuggets,2017-18,0.5363741339491918,10.98804500703235,0.24719101123595505,1.6733333333333333,0.3568129330254042,0.25750577367205546,0.9175257731958762,0.7528089887640449,1.5
1610612765,Detroit Pistons,2017-18,0.5120828538550057,10.165993991442356,0.23112128146453087,1.7014925373134329,0.33256616800920596,0.22784810126582278,0.9047619047619049,0.7688787185354691,-0.1
1610612744,Golden State Warriors,2017-18,0.5693301997649823,11.100539169045353,0.19310344827586207,1.9025974025974026,0.3396004700352527,0.2385428907168038,0.9043659043659044,0.806896551724138,6.0
1610612745,Houston Rockets,2017-18,0.5504750593824228,10.571148425052089,0.20689655172413793,1.5579710144927534,0.5023752969121139,0.2980997624703088,0.9024896265560165,0.7931034482758621,8.5
1610612754,Indiana Pacers,2017-18,0.5243055555555555,10.203455365636602,0.22695035460992907,1.6691729323308269,0.28356481481481477,0.2222222222222222,0.8775933609958505,0.773049645390071,1.4
1610612746,LA Clippers,2017-18,0.5275175644028103,11.001347103726987,0.23006833712984054,1.5170068027210886,0.3138173302107728,0.29859484777517564,0.9126819126819127,0.7676537585421414,0.0
1610612747,Los Angeles Lakers,2017-18,0.5169683257918553,11.428406099007608,0.23060344827586207,1.5063291139240507,0.32918552036199095,0.26357466063348417,0.956701030927835,0.769396551724138,-1.5
1610612763,Memphis Grizzlies,2017-18,0.498792270531401,11.665526037454116,0.2345679012345679,1.4333333333333333,0.3164251207729469,0.25483091787439616,0.841995841995842,0.7654320987654321,-6.2
1610612748,Miami Heat,2017-18,0.5193434935521688,10.994044892349978,0.21379310344827587,1.5763888888888888,0.3587338804220399,0.22860492379835873,0.8950617283950617,0.7862068965517242,0.5
1610612749,Milwaukee Bucks,2017-18,0.5313253012048192,10.591269110333396,0.21105527638190957,1.681159420289855,0.2975903614457831,0.2819277108433735,0.8223140495867768,0.7914572864321608,-0.3
1610612750,Minnesota Timberwolves,2017-18,0.5226480836236934,9.476589034449297,0.24523809523809526,1.8159999999999998,0.2613240418118467,0.2799070847851336,0.8695652173913044,0.7523809523809524,2.2
1610612740,New Orleans Pelicans,2017-18,0.5413363533408834,10.70433058421219,0.1963882618510158,1.7986577181208054,0.319365798414496,0.23669309173272932,0.9096509240246405,0.8036117381489842,1.3
1610612752,New York Knicks,2017-18,0.5108323831242874,10.965239445024615,0.23863636363636365,1.5850340136054424,0.26567844925883694,0.21664766248574685,0.9090909090909092,0.7636363636363637,-3.6
1610612760,Oklahoma City Thunder,2017-18,0.5136208853575482,10.4440200525185,0.2771618625277162,1.5214285714285716,0.34506242905788875,0.2746878547105562,0.9318181818181819,0.7228381374722839,3.4
1610612753,Orlando Magic,2017-18,0.5116414435389988,10.91703056768559,0.21153846153846154,1.6137931034482758,0.34109429569266586,0.23864959254947612,0.8648648648648649,0.7884615384615383,-4.8
1610612755,Philadelphia 76ers,2017-18,0.5346420323325635,11.766215984939244,0.22995780590717302,1.6424242424242426,0.34411085450346424,0.2632794457274827,0.983402489626556,0.770042194092827,4.5
1610612756,Phoenix Suns,2017-18,0.49540757749712977,11.662803827182506,0.23356009070294786,1.3566878980891721,0.3203214695752009,0.2743972445464983,0.9168399168399168,0.7687074829931972,-9.4
1610612757,Portland Trail Blazers,2017-18,0.5109195402298851,10.449239914548437,0.22417582417582416,1.4444444444444444,0.32298850574712645,0.24022988505747125,0.9439834024896265,0.7758241758241757,2.6
1610612758,Sacramento Kings,2017-18,0.502903600464576,10.64094199521546,0.23227383863080686,1.5766423357664237,0.2787456445993032,0.19396051103368178,0.8485477178423235,0.7677261613691931,-7.0
1610612759,San Antonio Spurs,2017-18,0.5064402810304449,10.038621873467385,0.23529411764705882,1.7404580152671756,0.2822014051522248,0.24473067915690863,0.918918918918919,0.7669683257918551,2.9
1610612761,Toronto Raptors,2017-18,0.5400457665903889,9.948623526267335,0.22272727272727275,1.8134328358208955,0.3775743707093821,0.2494279176201373,0.9090909090909092,0.7772727272727273,7.8
1610612762,Utah Jazz,2017-18,0.5271411338962605,11.354858643596478,0.20785219399538107,1.5238095238095237,0.35705669481302776,0.25934861278648974,0.8983402489626555,0.7898383371824481,4.3
1610612764,Washington Wizards,2017-18,0.5239485981308412,10.815455730709969,0.23201856148491878,1.726027397260274,0.3095794392523365,0.2546728971962617,0.8904958677685951,0.7679814385150812,0.6
1610612737,Atlanta Hawks,2018-19,0.5217864923747276,11.732553003533567,0.2516268980477223,1.5176470588235293,0.4030501089324619,0.2549019607843137,0.9524793388429753,0.7483731019522777,-6.0
1610612738,Boston Celtics,2018-19,0.5348066298342541,9.263279779997104,0.22022471910112362,2.0546875,0.3812154696132597,0.2154696132596685,0.9232365145228215,0.7797752808988765,4.4
1610612751,Brooklyn Nets,2018-19,0.5206243032329988,10.79959948505221,0.23605150214592274,1.576158940397351,0.40356744704570796,0.2842809364548495,0.9568788501026694,0.7639484978540773,-0.1
1610612766,Charlotte Hornets,2018-19,0.5139198218262807,9.012736030259152,0.226027397260274,1.9016393442622952,0.3775055679287305,0.25723830734966596,0.9049586776859504,0.773972602739726,-1.1
1610612741,Chicago Bulls,2018-19,0.5045506257110352,10.600866113316492,0.20512820512820515,1.553191489361702,0.29465301478953354,0.23549488054607506,0.8845360824742268,0.7948717948717949,-8.4
1610612739,Cleveland Cavaliers,2018-19,0.5028538812785388,10.31258593821615,0.25058548009367676,1.5333333333333332,0.33219178082191786,0.2363013698630137,0.8858921161825726,0.7470725995316159,-9.6
1610612742,Dallas Mavericks,2018-19,0.5184119677790563,10.46950572136369,0.2229580573951435,1.647887323943662,0.42117376294591485,0.2911392405063291,0.9398340248962654,0.7770419426048566,-1.3
1610612743,Denver Nuggets,2018-19,0.5266666666666666,9.57170204862996,0.25646551724137934,2.044776119402985,0.34888888888888886,0.23222222222222222,0.9646569646569646,0.7435344827586207,4.0
1610612765,Detroit Pistons,2018-19,0.5079275198187995,10.240123475112046,0.25333333333333335,1.6304347826086956,0.3941109852774632,0.26160815402038506,0.9297520661157025,0.7466666666666667,-0.2
1610612744,Golden State Warriors,2018-19,0.5640311804008908,10.036778124034925,0.20995670995670992,2.055944055944056,0.3830734966592428,0.22717149220489977,0.9565217391304349,0.79004329004329,6.5
1610612745,Houston Rockets,2018-19,0.5406178489702517,10.02744352966012,0.24228028503562943,1.593984962406015,0.5194508009153318,0.2791762013729977,0.8698347107438017,0.7577197149643705,4.8
1610612754,Indiana Pacers,2018-19,0.5293103448275862,10.07471467231439,0.21627906976744188,1.8978102189781023,0.29195402298850576,0.2425287356321839,0.8939708939708939,0.7837209302325582,3.3
1610612746,LA Clippers,2018-19,0.5291428571428571,10.466291323805397,0.21318681318681318,1.6551724137931034,0.2948571428571429,0.32571428571428573,0.9400826446280992,0.7868131868131868,0.9
1610612747,Los Angeles Lakers,2018-19,0.5276243093922652,11.052290710444064,0.2188841201716738,1.6305732484076434,0.3425414364640884,0.2574585635359116,0.966804979253112,0.7811158798283261,-1.7
1610612763,Memphis Grizzlies,2018-19,0.5088862559241706,10.572421084428333,0.21052631578947373,1.707142857142857,0.34241706161137436,0.2725118483412322,0.8618556701030927,0.7894736842105263,-2.6
1610612748,Miami Heat,2018-19,0.5142045454545454,10.765445118200192,0.24190064794816415,1.653061224489796,0.36818181818181817,0.24659090909090908,0.9625779625779625,0.758099352051836,-0.2
1610612749,Milwaukee Bucks,2018-19,0.5504939626783755,9.843634921534191,0.18712273641851107,1.870503597122302,0.4193194291986828,0.25466520307354557,1.0311203319502074,0.8128772635814888,8.9
1610612750,Minnesota Timberwolves,2018-19,0.5109529025191676,9.377773959854538,0.2522321428571429,1.8778625954198476,0.3143483023001095,0.2661555312157722,0.9256198347107437,0.7477678571428572,-1.5
1610612740,New Orleans Pelicans,2018-19,0.529826464208243,10.256694572268113,0.2346723044397463,1.8243243243243243,0.32429501084598694,0.25379609544468545,0.9813278008298754,0.7653276955602538,-1.3
1610612752,New York Knicks,2018-19,0.4892412231030578,10.532968190436065,0.2348993288590604,1.4357142857142857,0.3340883352208381,0.2706681766704417,0.9273858921161826,0.7673378076062639,-9.2
1610612760,Oklahoma City Thunder,2018-19,0.5138297872340426,9.831460674157302,0.2619542619542619,1.6714285714285713,0.3468085106382979,0.26595744680851063,0.9938016528925621,0.738045738045738,3.4
1610612753,Orlando Magic,2018-19,0.5173961840628508,9.688215606834596,0.22026431718061676,1.9318181818181819,0.3602693602693603,0.2154882154882155,0.9419087136929459,0.7797356828193832,0.7
1610612755,Philadelphia 76ers,2018-19,0.5317460317460317,10.485573539760733,0.2280334728033473,1.8053691275167785,0.3424036281179138,0.31179138321995464,0.989648033126294,0.7719665271966527,2.7
1610612756,Phoenix Suns,2018-19,0.5137299771167048,11.396177897259072,0.22524752475247525,1.532051282051282,0.3352402745995423,0.2597254004576659,0.8329896907216494,0.7747524752475248,-9.3
1610612757,Portland Trail Blazers,2018-19,0.5275938189845475,10.025281143753816,0.24583333333333335,1.6666666666666665,0.33885209713024284,0.2571743929359824,0.9917355371900827,0.7541666666666668,4.2
1610612758,Sacramento Kings,2018-19,0.5247046186895812,9.444068561118629,0.2422907488986784,1.8955223880597014,0.32116004296455425,0.24382384532760473,0.9438669438669438,0.7577092511013216,-1.1
1610612759,San Antonio Spurs,2018-19,0.5345022624434389,9.013706793802145,0.20581655480984337,2.024793388429752,0.2861990950226244,0.23755656108597284,0.9254658385093169,0.7941834451901566,1.7
1610612761,Toronto Raptors,2018-19,0.54320987654321,10.131712259371833,0.21238938053097342,1.8142857142857143,0.3793490460157127,0.2469135802469136,0.931958762886598,0.7876106194690266,6.1
1610612762,Utah Jazz,2018-19,0.5376157407407407,10.885236447520185,0.21551724137931036,1.7218543046357617,0.3935185185185185,0.2951388888888889,0.962655601659751,0.7844827586206896,5.3
1610612764,Washington Wizards,2018-19,0.5299667036625971,9.9988653769785,0.22877358490566038,1.8652482269503547,0.36958934517203107,0.26526082130965595,0.8724279835390946,0.7712264150943398,-2.9
1610612737,Atlanta Hawks,2019-20,0.5143487858719648,11.481544480353804,0.2286374133949192,1.4814814814814816,0.3984547461368654,0.2582781456953642,0.890946502057613,0.7713625866050808,-8.0
1610612738,Boston Celtics,2019-20,0.53125,10.101897399859451,0.23210412147505421,1.6666666666666665,0.3850446428571429,0.25892857142857145,0.9524793388429753,0.7678958785249457,6.3
1610612751,Brooklyn Nets,2019-20,0.5199335548172758,10.873891289515578,0.22129436325678498,1.6013071895424835,0.42192691029900337,0.2668881506090809,0.9855967078189299,0.778705636743215,-0.6
1610612766,Charlotte Hornets,2019-20,0.5046565774155994,10.911482466891872,0.25700934579439255,1.63013698630137,0.39930151338766,0.25145518044237486,0.8824742268041237,0.7429906542056075,-6.8
1610612741,Chicago Bulls,2019-20,0.515801354401806,11.37030516431925,0.25059665871121717,1.4967741935483871,0.39616252821670433,0.23137697516930025,0.8692946058091285,0.7494033412887828,-3.1
1610612739,Cleveland Cavaliers,2019-20,0.5221843003412969,12.10955847815876,0.24434389140271492,1.4000000000000001,0.36177474402730375,0.22639362912400451,0.9132231404958678,0.7556561085972849,-7.9
1610612742,Dallas Mavericks,2019-20,0.5454042081949059,9.191442549865386,0.22388059701492538,1.9448818897637796,0.4573643410852713,0.26356589147286824,0.9670103092783505,0.7761194029850746,4.9
1610612743,Denver Nuggets,2019-20,0.5343082114735658,9.956997315939853,0.2448979591836735,1.934782608695652,0.344206974128234,0.23509561304836893,0.9074074074074074,0.7573696145124716,2.1
1610612765,Detroit Pistons,2019-20,0.528588098016336,11.337028364800378,0.23501199040767387,1.5751633986928104,0.3815635939323221,0.2613768961493582,0.8615702479338844,0.7673860911270983,-3.6
1610612744,Golden State Warriors,2019-20,0.49659863945578236,10.726524030293431,0.23364485981308414,1.7181208053691275,0.35487528344671204,0.26303854875283444,0.884297520661157,0.7686915887850467,-8.7
1610612745,Houston Rockets,2019-20,0.5376106194690264,10.637989926474845,0.2212189616252822,1.469387755102041,0.5011061946902654,0.288716814159292,0.917184265010352,0.7787810383747179,3.0
1610612754,Indiana Pacers,2019-20,0.5333333333333333,9.705596894208995,0.20327102803738317,1.9621212121212122,0.3163841807909605,0.21581920903954804,0.8861283643892339,0.7967289719626169,2.0
1610612746,LA Clippers,2019-20,0.5358744394618834,10.498159226875288,0.2243186582809224,1.6232876712328768,0.3755605381165919,0.2948430493273543,0.9875776397515529,0.7756813417190775,6.4
1610612747,Los Angeles Lakers,2019-20,0.5413363533408834,10.888876153361226,0.23413566739606123,1.6710526315789473,0.3578708946772367,0.27519818799547,0.9501039501039501,0.7680525164113785,5.8
1610612763,Memphis Grizzlies,2019-20,0.5275027502750275,10.659784560143628,0.22150537634408604,1.769736842105263,0.3465346534653465,0.23982398239823982,0.9667359667359667,0.778494623655914,-1.1
1610612748,Miami Heat,2019-20,0.54739336492891,10.932730687954917,0.19144144144144146,1.7382550335570468,0.419431279620853,0.2985781990521327,0.9135802469135802,0.8085585585585585,2.9
1610612749,Milwaukee Bucks,2019-20,0.5522552255225521,10.576599798274122,0.18375241779497098,1.71523178807947,0.4279427942794279,0.2717271727172717,1.0726141078838174,0.816247582205029,10.1
1610612750,Minnesota Timberwolves,2019-20,0.513646288209607,10.784064958132454,0.23437500000000003,1.5555555555555556,0.43340611353711794,0.27729257641921395,0.9218106995884773,0.765625,-4.3
1610612740,New Orleans Pelicans,2019-20,0.5393013100436681,11.302861553729942,0.23870967741935484,1.6341463414634148,0.4028384279475983,0.2554585152838428,0.9607438016528926,0.7612903225806451,-1.3
1610612752,New York Knicks,2019-20,0.5016797312430011,10.511614231108496,0.25806451612903225,1.5454545454545454,0.3180291153415453,0.2631578947368421,0.9607438016528926,0.7419354838709677,-6.5
1610612760,Oklahoma City Thunder,2019-20,0.5304093567251462,10.393590871847783,0.19114219114219114,1.583941605839416,0.3532163742690058,0.29005847953216374,0.8863636363636364,0.808857808857809,2.0
1610612753,Orlando Magic,2019-20,0.5062076749435666,9.461297380403288,0.2314606741573034,1.8671874999999998,0.363431151241535,0.2562076749435666,0.9251559251559252,0.7685393258426967,-1.0
1610612755,Philadelphia 76ers,2019-20,0.5335608646188851,10.308080954731555,0.2312775330396476,1.8169014084507045,0.3594994311717861,0.25483503981797495,0.9419087136929459,0.7709251101321586,2.4
1610612756,Phoenix Suns,2019-20,0.5323496027241772,10.528412486128104,0.2252873563218391,1.8378378378378377,0.3609534619750284,0.2701475595913735,0.9024896265560165,0.7770114942528735,0.2
1610612757,Portland Trail Blazers,2019-20,0.5334429824561404,9.529198058425894,0.2251655629139073,1.609375,0.37390350877192985,0.24232456140350878,0.9398340248962654,0.7748344370860928,-1.1
1610612758,Sacramento Kings,2019-20,0.5345022624434389,10.69069246195588,0.2276995305164319,1.6413793103448275,0.3947963800904977,0.22963800904977374,0.8783505154639175,0.772300469483568,-2.0
1610612759,San Antonio Spurs,2019-20,0.5318791946308725,9.197348827702998,0.20179372197309417,1.9603174603174602,0.3187919463087248,0.261744966442953,0.9195876288659794,0.7982062780269058,-1.1
