team_id,team_abbreviation,season,top1_pie,top1_ts_pct,top1_efg_pct,top1_usg_pct,top1_ast_to,top1_stl,top1_blk,top1_def_rating,top1_net_rating,top1_oreb_pct,top1_dreb_pct
1610612741,CHI,2021-22,0.148,0.59,0.521,0.308,2.07,0.9,0.3,112.0,1.1,0.021,0.122
1610612741,CHI,2022-23,0.156,0.606,0.606,0.196,0.44,0.7,0.4,106.0,2.6,0.16,0.353
1610612741,CHI,2023-24,0.155,0.576,0.556,0.201,0.46,0.9,0.6,113.3,0.8,0.187,0.331
1610612741,CHI,2024-25,0.136,0.611,0.592,0.221,2.15,0.8,0.7,116.0,-2.4,0.076,0.228
1610612742,DAL,2015-16,0.138,0.568,0.531,0.21,1.27,0.4,0.5,102.4,-4.0,0.108,0.218
1610612742,DAL,2016-17,0.134,0.521,0.491,0.254,3.06,0.4,0.0,103.7,-0.9,0.012,0.102
1610612742,DAL,2017-18,0.151,0.599,0.583,0.234,0.0,0.0,0.0,113.2,-7.4,0.138,0.2
1610612742,DAL,2018-19,0.149,0.545,0.497,0.296,1.74,1.1,0.3,110.6,-3.1,0.036,0.198
1610612742,DAL,2019-20,0.194,0.585,0.531,0.355,2.07,1.0,0.2,111.4,5.3,0.036,0.224
1610612742,DAL,2020-21,0.179,0.587,0.55,0.35,2.02,1.0,0.5,112.7,3.9,0.024,0.202
1610612742,DAL,2021-22,0.191,0.571,0.529,0.368,1.95,1.2,0.6,110.3,3.5,0.025,0.23
1610612742,DAL,2022-23,0.365,0.9,0.9,0.227,0.0,0.0,0.0,81.3,7.0,0.1,0.1
1610612742,DAL,2023-24,0.2,0.617,0.573,0.355,2.43,1.4,0.5,113.8,5.8,0.022,0.218
1610612742,DAL,2024-25,0.179,0.588,0.536,0.301,1.6,1.2,2.2,112.9,0.5,0.083,0.254
1610612743,DEN,2015-16,0.145,0.582,0.535,0.194,1.82,1.0,0.6,103.1,2.4,0.099,0.223
